Source,Type,Target,Weight
Warwick_2H6,Undirected,York_1H6,1
Warwick_2H6,Undirected,EdwardIV_3H6,9
Warwick_2H6,Undirected,Montague_3H6,3
Warwick_2H6,Undirected,RichardIII_R3,7
Warwick_2H6,Undirected,Norfolk_3H6,1
Warwick_2H6,Undirected,HenryVI_1H6,4
Warwick_2H6,Undirected,Northumberland_3H6,2
Warwick_2H6,Undirected,Clifford_3H6,3
Warwick_2H6,Undirected,Westmorland_3H6,1
Warwick_2H6,Undirected,Exeter_3H6,2
Warwick_2H6,Undirected,QueenMargaret_1H6,3
Warwick_2H6,Undirected,PrinceEdward_3H6,3
Warwick_2H6,Undirected,MESSENGERS.X.2_3H6,1
Warwick_2H6,Undirected,MESSENGERS.X.3_3H6,1
Warwick_2H6,Undirected,MESSENGERS.X.4_3H6,1
Warwick_2H6,Undirected,Clarence_3H6,7
Warwick_2H6,Undirected,KingLewis_3H6,1
Warwick_2H6,Undirected,Oxford_3H6,6
Warwick_2H6,Undirected,LadyBona_3H6,1
Warwick_2H6,Undirected,MESSENGERS.Post_3H6,2
Warwick_2H6,Undirected,WATCHMEN.1_3H6,1
Warwick_2H6,Undirected,WATCHMEN.2_3H6,1
Warwick_2H6,Undirected,WATCHMEN.3_3H6,1
Warwick_2H6,Undirected,Somerset_3H6,4
Warwick_2H6,Undirected,Lieutenant_3H6,1
Warwick_2H6,Undirected,MESSENGERS.1_3H6,1
Warwick_2H6,Undirected,MESSENGERS.2_3H6,1
Warwick_2H6,Undirected,Somerville_3H6,1
York_1H6,Undirected,EdwardIV_3H6,2
York_1H6,Undirected,Montague_3H6,2
York_1H6,Undirected,RichardIII_R3,2
York_1H6,Undirected,Norfolk_3H6,1
York_1H6,Undirected,HenryVI_1H6,1
York_1H6,Undirected,Northumberland_3H6,2
York_1H6,Undirected,Clifford_3H6,2
York_1H6,Undirected,Westmorland_3H6,1
York_1H6,Undirected,Exeter_3H6,1
York_1H6,Undirected,QueenMargaret_1H6,2
York_1H6,Undirected,PrinceEdward_3H6,1
York_1H6,Undirected,MESSENGERS.X.1_3H6,1
York_1H6,Undirected,JohnMortimer_3H6,1
EdwardIV_3H6,Undirected,Montague_3H6,5
EdwardIV_3H6,Undirected,RichardIII_R3,15
EdwardIV_3H6,Undirected,Norfolk_3H6,1
EdwardIV_3H6,Undirected,HenryVI_1H6,3
EdwardIV_3H6,Undirected,Northumberland_3H6,2
EdwardIV_3H6,Undirected,Clifford_3H6,3
EdwardIV_3H6,Undirected,Westmorland_3H6,1
EdwardIV_3H6,Undirected,Exeter_3H6,2
EdwardIV_3H6,Undirected,QueenMargaret_1H6,4
EdwardIV_3H6,Undirected,PrinceEdward_3H6,4
EdwardIV_3H6,Undirected,MESSENGERS.X.1_3H6,1
EdwardIV_3H6,Undirected,JohnMortimer_3H6,1
EdwardIV_3H6,Undirected,MESSENGERS.X.2_3H6,1
EdwardIV_3H6,Undirected,MESSENGERS.X.3_3H6,1
EdwardIV_3H6,Undirected,MESSENGERS.X.4_3H6,1
EdwardIV_3H6,Undirected,Clarence_3H6,10
EdwardIV_3H6,Undirected,QueenElizabeth_3H6,2
EdwardIV_3H6,Undirected,ATTENDANTS.EDWARD.1_3H6,1
EdwardIV_3H6,Undirected,Somerset_3H6,6
EdwardIV_3H6,Undirected,Hastings_3H6,3
EdwardIV_3H6,Undirected,MESSENGERS.Post_3H6,1
EdwardIV_3H6,Undirected,WATCHMEN.1_3H6,1
EdwardIV_3H6,Undirected,WATCHMEN.2_3H6,1
EdwardIV_3H6,Undirected,WATCHMEN.3_3H6,1
EdwardIV_3H6,Undirected,Oxford_3H6,6
EdwardIV_3H6,Undirected,Huntsman_3H6,1
EdwardIV_3H6,Undirected,MayorOfYork_3H6,1
EdwardIV_3H6,Undirected,Montgomery_3H6,1
EdwardIV_3H6,Undirected,SOLDIERS.YORK.0.1_3H6,1
EdwardIV_3H6,Undirected,SOLDIERS.YORK_3H6,1
EdwardIV_3H6,Undirected,ALDERMEN_3H6,1
EdwardIV_3H6,Undirected,SOLDIERS.MONTGOMERY_3H6,1
EdwardIV_3H6,Undirected,MESSENGERS.1_3H6,1
EdwardIV_3H6,Undirected,MESSENGERS.2_3H6,1
EdwardIV_3H6,Undirected,Somerville_3H6,1
EdwardIV_3H6,Undirected,MESSENGERS.X.5_3H6,1
Montague_3H6,Undirected,RichardIII_R3,5
Montague_3H6,Undirected,Norfolk_3H6,1
Montague_3H6,Undirected,HenryVI_1H6,2
Montague_3H6,Undirected,Northumberland_3H6,1
Montague_3H6,Undirected,Clifford_3H6,1
Montague_3H6,Undirected,Westmorland_3H6,1
Montague_3H6,Undirected,Exeter_3H6,2
Montague_3H6,Undirected,QueenMargaret_1H6,1
Montague_3H6,Undirected,PrinceEdward_3H6,1
Montague_3H6,Undirected,MESSENGERS.X.1_3H6,1
Montague_3H6,Undirected,JohnMortimer_3H6,1
Montague_3H6,Undirected,Clarence_3H6,3
Montague_3H6,Undirected,Somerset_3H6,2
Montague_3H6,Undirected,Hastings_3H6,1
Montague_3H6,Undirected,QueenElizabeth_3H6,1
Montague_3H6,Undirected,MESSENGERS.Post_3H6,1
Montague_3H6,Undirected,Oxford_3H6,2
Montague_3H6,Undirected,MESSENGERS.1_3H6,1
Montague_3H6,Undirected,MESSENGERS.2_3H6,1
Montague_3H6,Undirected,Somerville_3H6,1
RichardIII_R3,Undirected,Norfolk_3H6,1
RichardIII_R3,Undirected,HenryVI_1H6,4
RichardIII_R3,Undirected,Northumberland_3H6,2
RichardIII_R3,Undirected,Clifford_3H6,4
RichardIII_R3,Undirected,Westmorland_3H6,1
RichardIII_R3,Undirected,Exeter_3H6,2
RichardIII_R3,Undirected,QueenMargaret_1H6,3
RichardIII_R3,Undirected,PrinceEdward_3H6,3
RichardIII_R3,Undirected,MESSENGERS.X.1_3H6,1
RichardIII_R3,Undirected,JohnMortimer_3H6,1
RichardIII_R3,Undirected,MESSENGERS.X.2_3H6,1
RichardIII_R3,Undirected,MESSENGERS.X.3_3H6,1
RichardIII_R3,Undirected,MESSENGERS.X.4_3H6,1
RichardIII_R3,Undirected,Clarence_3H6,10
RichardIII_R3,Undirected,QueenElizabeth_3H6,2
RichardIII_R3,Undirected,ATTENDANTS.EDWARD.1_3H6,1
RichardIII_R3,Undirected,Somerset_3H6,3
RichardIII_R3,Undirected,Hastings_3H6,3
RichardIII_R3,Undirected,MESSENGERS.Post_3H6,1
RichardIII_R3,Undirected,Huntsman_3H6,1
RichardIII_R3,Undirected,MayorOfYork_3H6,1
RichardIII_R3,Undirected,Montgomery_3H6,1
RichardIII_R3,Undirected,SOLDIERS.YORK.0.1_3H6,1
RichardIII_R3,Undirected,SOLDIERS.YORK_3H6,1
RichardIII_R3,Undirected,ALDERMEN_3H6,1
RichardIII_R3,Undirected,SOLDIERS.MONTGOMERY_3H6,1
RichardIII_R3,Undirected,Oxford_3H6,3
RichardIII_R3,Undirected,MESSENGERS.1_3H6,1
RichardIII_R3,Undirected,MESSENGERS.2_3H6,1
RichardIII_R3,Undirected,Somerville_3H6,1
Norfolk_3H6,Undirected,HenryVI_1H6,1
Norfolk_3H6,Undirected,Northumberland_3H6,1
Norfolk_3H6,Undirected,Clifford_3H6,1
Norfolk_3H6,Undirected,Westmorland_3H6,1
Norfolk_3H6,Undirected,Exeter_3H6,1
Norfolk_3H6,Undirected,QueenMargaret_1H6,1
Norfolk_3H6,Undirected,PrinceEdward_3H6,1
HenryVI_1H6,Undirected,Northumberland_3H6,2
HenryVI_1H6,Undirected,Clifford_3H6,2
HenryVI_1H6,Undirected,Westmorland_3H6,1
HenryVI_1H6,Undirected,Exeter_3H6,3
HenryVI_1H6,Undirected,QueenMargaret_1H6,3
HenryVI_1H6,Undirected,PrinceEdward_3H6,3
HenryVI_1H6,Undirected,MESSENGERS.X.4_3H6,1
HenryVI_1H6,Undirected,Clarence_3H6,3
HenryVI_1H6,Undirected,Son_3H6,1
HenryVI_1H6,Undirected,Father_3H6,1
HenryVI_1H6,Undirected,GAMEKEEPERS.1_3H6,1
HenryVI_1H6,Undirected,GAMEKEEPERS.2_3H6,1
HenryVI_1H6,Undirected,Lieutenant_3H6,1
HenryVI_1H6,Undirected,Somerset_3H6,1
HenryVI_1H6,Undirected,MESSENGERS.Post_3H6,1
HenryVI_1H6,Undirected,Oxford_3H6,2
Northumberland_3H6,Undirected,Clifford_3H6,3
Northumberland_3H6,Undirected,Westmorland_3H6,1
Northumberland_3H6,Undirected,Exeter_3H6,1
Northumberland_3H6,Undirected,QueenMargaret_1H6,3
Northumberland_3H6,Undirected,PrinceEdward_3H6,2
Northumberland_3H6,Undirected,MESSENGERS.X.4_3H6,1
Northumberland_3H6,Undirected,Clarence_3H6,1
Clifford_3H6,Undirected,Westmorland_3H6,1
Clifford_3H6,Undirected,Exeter_3H6,1
Clifford_3H6,Undirected,QueenMargaret_1H6,3
Clifford_3H6,Undirected,PrinceEdward_3H6,2
Clifford_3H6,Undirected,Rutland_3H6,1
Clifford_3H6,Undirected,Tutor_3H6,1
Clifford_3H6,Undirected,MESSENGERS.X.4_3H6,1
Clifford_3H6,Undirected,Clarence_3H6,2
Westmorland_3H6,Undirected,Exeter_3H6,1
Westmorland_3H6,Undirected,QueenMargaret_1H6,1
Westmorland_3H6,Undirected,PrinceEdward_3H6,1
Exeter_3H6,Undirected,QueenMargaret_1H6,2
Exeter_3H6,Undirected,PrinceEdward_3H6,2
Exeter_3H6,Undirected,Son_3H6,1
Exeter_3H6,Undirected,Father_3H6,1
Exeter_3H6,Undirected,Clarence_3H6,1
Exeter_3H6,Undirected,Oxford_3H6,1
QueenMargaret_1H6,Undirected,PrinceEdward_3H6,6
QueenMargaret_1H6,Undirected,MESSENGERS.X.4_3H6,1
QueenMargaret_1H6,Undirected,Clarence_3H6,2
QueenMargaret_1H6,Undirected,Son_3H6,1
QueenMargaret_1H6,Undirected,Father_3H6,1
QueenMargaret_1H6,Undirected,KingLewis_3H6,1
QueenMargaret_1H6,Undirected,Oxford_3H6,3
QueenMargaret_1H6,Undirected,LadyBona_3H6,1
QueenMargaret_1H6,Undirected,MESSENGERS.Post_3H6,1
QueenMargaret_1H6,Undirected,Somerset_3H6,2
QueenMargaret_1H6,Undirected,MESSENGERS.X.5_3H6,1
PrinceEdward_3H6,Undirected,MESSENGERS.X.4_3H6,1
PrinceEdward_3H6,Undirected,Clarence_3H6,2
PrinceEdward_3H6,Undirected,Son_3H6,1
PrinceEdward_3H6,Undirected,Father_3H6,1
PrinceEdward_3H6,Undirected,KingLewis_3H6,1
PrinceEdward_3H6,Undirected,Oxford_3H6,3
PrinceEdward_3H6,Undirected,LadyBona_3H6,1
PrinceEdward_3H6,Undirected,MESSENGERS.Post_3H6,1
PrinceEdward_3H6,Undirected,Somerset_3H6,2
PrinceEdward_3H6,Undirected,MESSENGERS.X.5_3H6,1
MESSENGERS.X.1_3H6,Undirected,JohnMortimer_3H6,1
Rutland_3H6,Undirected,Tutor_3H6,1
MESSENGERS.X.2_3H6,Undirected,MESSENGERS.X.3_3H6,1
MESSENGERS.X.4_3H6,Undirected,Clarence_3H6,1
Clarence_3H6,Undirected,QueenElizabeth_3H6,2
Clarence_3H6,Undirected,ATTENDANTS.EDWARD.1_3H6,1
Clarence_3H6,Undirected,Somerset_3H6,4
Clarence_3H6,Undirected,Hastings_3H6,1
Clarence_3H6,Undirected,MESSENGERS.Post_3H6,2
Clarence_3H6,Undirected,Lieutenant_3H6,1
Clarence_3H6,Undirected,Oxford_3H6,4
Clarence_3H6,Undirected,MESSENGERS.1_3H6,1
Clarence_3H6,Undirected,MESSENGERS.2_3H6,1
Clarence_3H6,Undirected,Somerville_3H6,1
Son_3H6,Undirected,Father_3H6,1
GAMEKEEPERS.1_3H6,Undirected,GAMEKEEPERS.2_3H6,1
QueenElizabeth_3H6,Undirected,ATTENDANTS.EDWARD.1_3H6,1
QueenElizabeth_3H6,Undirected,Somerset_3H6,1
QueenElizabeth_3H6,Undirected,Hastings_3H6,1
QueenElizabeth_3H6,Undirected,MESSENGERS.Post_3H6,1
QueenElizabeth_3H6,Undirected,Rivers_3H6,1
KingLewis_3H6,Undirected,Oxford_3H6,1
KingLewis_3H6,Undirected,LadyBona_3H6,1
KingLewis_3H6,Undirected,MESSENGERS.Post_3H6,1
Oxford_3H6,Undirected,LadyBona_3H6,1
Oxford_3H6,Undirected,MESSENGERS.Post_3H6,2
Oxford_3H6,Undirected,WATCHMEN.1_3H6,1
Oxford_3H6,Undirected,WATCHMEN.2_3H6,1
Oxford_3H6,Undirected,WATCHMEN.3_3H6,1
Oxford_3H6,Undirected,Somerset_3H6,6
Oxford_3H6,Undirected,Lieutenant_3H6,1
Oxford_3H6,Undirected,MESSENGERS.1_3H6,1
Oxford_3H6,Undirected,MESSENGERS.2_3H6,1
Oxford_3H6,Undirected,Somerville_3H6,1
Oxford_3H6,Undirected,MESSENGERS.X.5_3H6,1
LadyBona_3H6,Undirected,MESSENGERS.Post_3H6,1
MESSENGERS.Post_3H6,Undirected,Somerset_3H6,2
MESSENGERS.Post_3H6,Undirected,Hastings_3H6,1
MESSENGERS.Post_3H6,Undirected,Lieutenant_3H6,1
Somerset_3H6,Undirected,Hastings_3H6,1
Somerset_3H6,Undirected,WATCHMEN.1_3H6,1
Somerset_3H6,Undirected,WATCHMEN.2_3H6,1
Somerset_3H6,Undirected,WATCHMEN.3_3H6,1
Somerset_3H6,Undirected,Lieutenant_3H6,1
Somerset_3H6,Undirected,MESSENGERS.1_3H6,1
Somerset_3H6,Undirected,MESSENGERS.2_3H6,1
Somerset_3H6,Undirected,Somerville_3H6,1
